lemma,genus,pl_form,pl_class,split,m95_rhyme
missis,f,missis,zero,train,
missklang,m,missklänge,umlaut_e,train,
misskommunikation,f,misskommunikationen,en,test,
missliebigkeit,f,missliebigkeiten,en,train,
missstand,m,missstände,umlaut_e,train,and
misstrauensantrag,m,misstrauensanträge,umlaut_e,train,ag
misstrauensvotum,,misstrauensvoten,other,train,
misstrauensvotum,,misstrauensvota,other,val,
missverständnis,n,missverständnisse,se,train,
mistel,f,misteln,n,train,
misteldrossel,f,misteldrosseln,n,train,
mistelzweig,m,mistelzweige,e,test,
mister,m,mister,zero,train,
mistgabel,f,mistgabeln,n,train,
mistgeruch,m,mistgerüche,umlaut_e,train,
misthaufen,m,misthaufen,zero,val,
mistiker,m,mistiker,zero,train,
mistkerl,m,mistkerle,e,train,
mistkorb,m,mistkörbe,umlaut_e,train,
mistkäfer,m,mistkäfer,zero,train,
mistkübel,m,mistkübel,zero,test,
mistplatz,m,mistplätze,umlaut_e,train,
mistral,m,mistrale,e,train,al
mistwetter,n,–,other,val,
miszelle,f,miszellen,n,train,
mitangeklagter,,mitangeklagte,other,train,
mitangeklagter,,mitangeklagten,other,train,
mitangeklagter,,mitangeklagte,other,train,
mitarbeiter,m,mitarbeiter,zero,train,
mitarbeiterin,f,mitarbeiterinnen,nen,test,
mitarbeiterrabatt,m,mitarbeiterrabatte,e,train,
mitarbeiterzahl,f,mitarbeiterzahlen,en,val,
mitautor,m,mitautoren,en,train,
mitbegründer,m,mitbegründer,zero,train,
mitbegründerin,f,mitbegründerinnen,nen,train,
mitbestimmung,f,mitbestimmungen,en,train,
mitbewerber,m,mitbewerber,zero,train,
mitbewohner,m,mitbewohner,zero,train,
mitbringsel,n,mitbringsel,zero,test,
mitbürger,m,mitbürger,zero,val,
miteigentümer,m,miteigentümer,zero,train,
miterbe,m,miterben,n,train,
miterbin,f,miterbinnen,nen,train,
mitesser,m,mitesser,zero,train,
mitfahrer,m,mitfahrer,zero,train,
mitfahrgelegenheit,f,mitfahrgelegenheiten,en,train,
mitfavorit,m,mitfavoriten,en,train,
mitflüchtling,m,mitflüchtlinge,e,test,
mitgefangener,,mitgefangene,other,train,
mitgefangener,,mitgefangenen,other,train,
mitgefangener,,mitgefangene,other,train,
mitgift,f,mitgiften,en,train,
mitgiftjäger,m,mitgiftjäger,zero,train,
mitglied,n,mitglieder,er,train,
mitgliederliste,f,mitgliederlisten,n,train,
mitgliederversammlung,f,mitgliederversammlungen,en,val,
mitgliederverzeichnis,n,mitgliederverzeichnisse,se,test,
mitgliedervotum,,mitgliedervoten,other,train,
mitgliedervotum,,mitgliedervota,other,train,
mitgliederzahl,f,mitgliederzahlen,en,train,
mitgliedsausweis,m,mitgliedsausweise,e,train,
mitgliedsbeitrag,m,mitgliedsbeiträge,umlaut_e,train,ag
mitgliedschaft,f,mitgliedschaften,en,train,
mitgliedskarte,f,mitgliedskarten,n,val,
mitgliedsland,,mitgliedsländer,umlaut_er,train,and
mitgliedsland,,mitgliedslande,e,test,and
mitgliedsstaat,m,mitgliedsstaaten,en,train,
mitgliedstaat,m,mitgliedstaaten,en,train,
mitgründer,m,mitgründer,zero,train,
mithelfer,m,mithelfer,zero,train,
mithilfe,f,mithilfen,n,train,
mithraskult,m,mithraskulte,e,val,
mithäftling,m,mithäftlinge,e,train,
mitinhaber,m,mitinhaber,zero,train,
mitinhaberin,f,mitinhaberinnen,nen,test,
mititei,,mititei,zero,train,
mitlaut,m,mitlaute,e,train,
mitleidsethik,f,mitleidsethiken,en,train,
mitläufer,m,mitläufer,zero,train,
mitläuferin,f,mitläuferinnen,nen,val,
mitmachwörterbuch,n,mitmachwörterbücher,umlaut_er,train,
mitmensch,m,mitmenschen,en,train,
mitnahme,f,–,other,train,
mitochondrium,n,mitochondrien,other,test,
mitose,f,mitosen,n,train,
mitosegift,n,mitosegifte,e,train,
mitrailleuse,f,mitrailleusen,n,train,
mitralklappe,f,mitralklappen,n,val,
mitschnitt,m,mitschnitte,e,train,
mitschrift,f,mitschriften,en,train,
mitschüler,m,mitschüler,zero,train,
mitschülerin,f,mitschülerinnen,nen,train,
mitsegler,m,mitsegler,zero,test,
mitspieler,m,mitspieler,zero,train,
mitspracherecht,n,mitspracherechte,e,train,
mitstreiter,m,mitstreiter,zero,val,
mitstreiterin,f,mitstreiterinnen,nen,train,
mittachtziger,m,mittachtziger,zero,train,
mittachtzigerin,f,mittachtzigerinnen,nen,train,
mittagessen,n,mittagessen,zero,train,
mittagsbreite,f,mittagsbreiten,n,train,
mittagsdämon,m,mittagsdämonen,en,test,
mittagsglut,f,mittagsgluten,en,train,
mittagsmahl,,mittagsmähler,umlaut_er,val,
mittagsmahl,,mittagsmahle,e,train,
mittagspause,f,mittagspausen,n,train,
mittagsschläfchen,n,mittagsschläfchen,zero,train,
mittagsstunde,f,mittagsstunden,n,train,
mittagstisch,m,mittagstische,e,train,isch
mittagszug,m,mittagszüge,umlaut_e,train,
mittdreißiger,m,mittdreißiger,zero,test,
mittdreißigerin,f,mittdreißigerinnen,nen,val,
mitte-schnitte,f,mitte-schnitten,n,train,
mitteilung,f,mitteilungen,en,train,
mittelaltermarkt,m,mittelaltermärkte,umlaut_e,train,
mittelbahnsteig,m,mittelbahnsteige,e,train,
mittelball,m,mittelbälle,umlaut_e,train,
mittelbauer,m,mittelbauern,n,train,
mittelchen,n,mittelchen,zero,train,
mittelding,n,mitteldinge,e,test,
mitteleuropäer,m,mitteleuropäer,zero,train,
mittelfeld,n,mittelfelder,er,train,
mittelfeldakteur,m,mittelfeldakteure,e,train,ur
mittelfeldspieler,m,mittelfeldspieler,zero,train,
mittelfinger,m,mittelfinger,zero,train,
mittelfrequenztransformator,m,mittelfrequenztransformatoren,en,train,
mittelfront,f,mittelfronten,en,train,
mittelfuß,m,mittelfüße,umlaut_e,val,
mittelfußknochen,m,mittelfußknochen,zero,test,
mittelgang,m,mittelgänge,umlaut_e,train,
mittelgebirge,n,mittelgebirge,zero,train,
mittelgewicht,n,mittelgewichte,e,train,
mittelhand,f,mittelhände,umlaut_e,train,and
mittelhandknochen,m,mittelhandknochen,zero,train,
mittelhirn,n,mittelhirne,e,train,
mittelklassehotel,n,mittelklassehotels,s,val,
mittelkraft,f,mittelkräfte,umlaut_e,train,
mittellauf,m,mittelläufe,umlaut_e,test,
mittellinie,f,mittellinien,n,train,
mittellänge,f,mittellängen,n,train,
mittelmacht,f,mittelmächte,umlaut_e,train,
mittelmaß,n,mittelmaße,e,train,
mittelmeer,n,mittelmeere,e,train,
mittelmeerinsel,f,mittelmeerinseln,n,val,
mittelmeerkreuzfahrt,f,mittelmeerkreuzfahrten,en,train,
mittelmeerküste,f,mittelmeerküsten,n,train,
mittelmotor,m,mittelmotoren,en,test,
mittelohr,n,mittelohren,en,train,
mittelohrentzündung,f,mittelohrentzündungen,en,train,
mittelportal,n,mittelportale,e,train,al
mittelpufferkupplung,f,mittelpufferkupplungen,en,train,
mittelpunkt,m,mittelpunkte,e,val,
mittelraum,m,mittelräume,umlaut_e,train,
mittelscheitel,m,mittelscheitel,zero,train,
mittelschicht,f,mittelschichten,en,train,
mittelschichtkind,n,mittelschichtkinder,er,test,ind
mittelschule,f,mittelschulen,n,train,
mittelschullehrer,m,mittelschullehrer,zero,train,
mittelschullehrerin,f,mittelschullehrerinnen,nen,train,
mittelsenkrechte,,mittelsenkrechte,zero,val,
mittelsenkrechte,,mittelsenkrechten,n,train,
mittelsenkrechte,,mittelsenkrechte,zero,train,
mittelsitz,m,mittelsitze,e,train,
mittelsleute,,mittelsleute,zero,train,
mittelsmann,,mittelsmänner,umlaut_er,test,
mittelsmann,,mittelsleute,other,train,
mittelspannungstransformator,m,mittelspannungstransformatoren,en,train,
mittelspecht,m,mittelspechte,e,val,
mittelspiel,n,mittelspiele,e,train,
mittelstadt,f,mittelstädte,umlaut_e,train,
mittelstreckenflugzeug,n,mittelstreckenflugzeuge,e,train,
mittelstreckenrakete,f,mittelstreckenraketen,n,train,
mittelstreckler,m,mittelstreckler,zero,train,
mittelstufe,f,mittelstufen,n,test,
mittelstürmer,m,mittelstürmer,zero,train,
mittelwald,m,mittelwälder,umlaut_er,val,
mittelweg,m,mittelwege,e,train,
mittelwelle,f,mittelwellen,n,train,
mittelwellensender,m,mittelwellensender,zero,train,
mittelwert,m,mittelwerte,e,train,ert
mittelwort,n,mittelwörter,umlaut_er,train,
mittelöl,n,mittelöle,e,train,
mitternacht,f,mitternächte,umlaut_e,test,
mittervernatsch,m,mittervernatsche,e,val,
mittfünfziger,m,mittfünfziger,zero,train,
mittfünfzigerin,f,mittfünfzigerinnen,nen,train,
mittler,m,mittler,zero,train,
mittlerin,f,mittlerinnen,nen,train,
mittneunziger,m,mittneunziger,zero,train,
mittneunzigerin,f,mittneunzigerinnen,nen,train,
mittsechziger,m,mittsechziger,zero,train,
mittsechzigerin,f,mittsechzigerinnen,nen,test,
mittsiebziger,m,mittsiebziger,zero,train,
mittsiebzigerin,f,mittsiebzigerinnen,nen,train,
mittsommer,m,mittsommer,zero,train,
mittsommerfest,n,mittsommerfeste,e,train,
mittsommernacht,f,mittsommernächte,umlaut_e,train,
mittvierziger,m,mittvierziger,zero,train,
mittvierzigerin,f,mittvierzigerinnen,nen,train,
mittwochabend,m,mittwochabende,e,val,
mittwochmittag,m,mittwochmittage,e,test,ag
mittwochmorgen,m,mittwochmorgen,zero,train,
mittwochnachmittag,m,mittwochnachmittage,e,train,ag
mittwochnacht,f,mittwochnächte,umlaut_e,train,
mittwochsveranstaltung,f,mittwochsveranstaltungen,en,train,
mittwochvormittag,m,mittwochvormittage,e,train,ag
mittzwanziger,m,mittzwanziger,zero,train,
mittzwanzigerin,f,mittzwanzigerinnen,nen,val,
mittäter,m,mittäter,zero,train,
mitwirkung,f,mitwirkungen,en,test,
mitwirkungspflicht,f,mitwirkungspflichten,en,train,
mitzwa,,mitzwoth,other,train,
mitzwa,,mitzwas,s,train,
mixedpickles,,mixedpickles,zero,train,
mixer,m,mixer,zero,train,
mixoploidie,f,mixoploidien,n,val,
mixtape,n,mixtapes,s,train,
mixtur,f,mixturen,en,train,ur
mizell,n,mizelle,e,test,
mizelle,f,mizellen,n,train,
mnemotechnik,f,mnemotechniken,en,train,
moa,m,moas,s,train,
mob,m,mobs,s,train,
mobilfunkanbieter,m,mobilfunkanbieter,zero,val,
mobilfunkbetreiber,m,mobilfunkbetreiber,zero,train,
mobilfunknetz,n,mobilfunknetze,e,train,
mobiliar,n,mobiliare,e,train,
mobilisierung,f,mobilisierungen,en,test,
mobilist,m,mobilisten,en,train,
mobilität,f,mobilitäten,en,train,
mobilmachung,f,mobilmachungen,en,train,
mobiltelefon,n,mobiltelefone,e,val,
mocca,m,moccas,s,train,
mockumentary,,mockumentarys,s,train,
mod,m,mods,s,train,
modaladverb,n,modaladverbien,other,train,
modalität,f,modalitäten,en,test,
modalitätsverb,n,modalitätsverben,en,train,
modalpartikel,f,modalpartikeln,n,train,
modalsatz,m,modalsätze,umlaut_e,val,
modalverb,n,modalverben,en,train,
modalwort,n,modalwörter,umlaut_er,train,
mode,m,modes,s,train,
modeaccessoire,n,modeaccessoires,s,train,
modehaus,n,modehäuser,umlaut_er,train,
modekrankheit,f,modekrankheiten,en,test,
model,m,model,zero,train,
modell,n,modelle,e,val,
modellbahner,m,modellbahner,zero,train,
modellboot,n,modellboote,e,train,ot
modelleisenbahn,f,modelleisenbahnen,en,train,
modelleisenbahner,m,modelleisenbahner,zero,train,
modellierstuhl,m,modellierstühle,umlaut_e,train,uhl
modellierung,f,modellierungen,en,train,
modelljahr,n,modelljahre,e,test,
modellprogramm,n,modellprogramme,e,val,
modem,,modems,s,train,
modemacher,m,modemacher,zero,train,
modemuseum,n,modemuseen,other,train,
modename,m,modenamen,n,train,
modeopfer,n,modeopfer,zero,train,
moder,m,–,other,train,
moderation,f,moderationen,en,train,
moderato,,moderati,other,test,
moderato,,moderatos,s,train,
moderator,m,moderatoren,en,train,
moderatorin,f,moderatorinnen,nen,train,
moderatorvariable,,moderatorvariable,zero,train,
moderatorvariable,,moderatorvariablen,n,train,
moderatorvariable,,moderatorvariable,zero,train,
moderduft,m,moderdüfte,umlaut_e,train,
modernisierung,f,modernisierungen,en,val,
modernismus,m,modernismen,other,test,
modernität,f,modernitäten,en,train,
modeschmuck,m,modeschmucke,e,train,
modeströmung,f,modeströmungen,en,train,
modetrend,m,modetrends,s,train,
modeunternehmen,n,modeunternehmen,zero,train,
modewort,n,modewörter,umlaut_er,train,
modezahl,f,modezahlen,en,val,
modifier,m,modifier,zero,train,
modifikation,f,modifikationen,en,test,
modul,m,moduln,n,train,
modularisierung,f,modularisierungen,en,train,
modulation,f,modulationen,en,train,
modus,m,modi,other,train,
mofa,n,mofas,s,train,
mofafahrer,m,mofafahrer,zero,val,
mofafahrerin,f,mofafahrerinnen,nen,train,
mofette,f,mofetten,n,train,
mogelei,f,mogeleien,en,test,
mogelpackung,f,mogelpackungen,en,train,
mogelspiel,n,mogelspiele,e,train,
mogul,,mogule,e,train,
mogul,,moguln,n,train,
mohair,m,mohaire,e,val,
mohair,n,mohairs,s,train,
mohammedaner,m,mohammedaner,zero,train,
mohammedanerin,f,mohammedanerinnen,nen,train,
mohawk,m,mohawk,zero,test,
mohel,m,mohalim,other,train,
mohn,m,mohne,e,train,
mohnbrötchen,n,mohnbrötchen,zero,train,
mohnfeld,n,mohnfelder,er,val,
mohnstrudel,m,mohnstrudel,zero,train,
mohnzopf,m,mohnzöpfe,umlaut_e,train,
mohrenfalter,m,mohrenfalter,zero,train,
mohrenhirse,f,mohrenhirsen,n,train,
mohrenkopf,m,mohrenköpfe,umlaut_e,test,
mohrenmakak,,mohrenmakaken,en,train,
mohrrübe,f,mohrrüben,n,train,
mokka,m,mokkas,s,val,
mokkatasse,f,mokkatassen,n,train,
mola,f,molas,s,train,
molar,,molaren,en,train,
molch,m,molche,e,train,
moldauer,m,moldauer,zero,train,
moldauerin,f,moldauerinnen,nen,test,
moldawier,m,moldawier,zero,train,
moldawierin,f,moldawierinnen,nen,val,
mole,f,molen,n,train,
molekel,,molekel,zero,train,
molekularbiologe,m,molekularbiologen,n,train,
molekularbiologin,f,molekularbiologinnen,nen,train,
molekül,n,moleküle,e,train,
moleskin,,moleskins,s,train,
moleskine,n,moleskines,s,test,
molette,f,moletten,n,val,
molke,f,molken,n,train,
molkerei,f,molkereien,en,train,
molkereibetrieb,m,molkereibetriebe,e,train,
molle,f,mollen,n,train,
mollusca,,mollusca,zero,train,
molluske,f,mollusken,n,train,
molly,m,mollys,s,train,
moloch,m,moloche,e,test,
molossus,m,molossi,other,train,
molotow-cocktail,m,molotow-cocktails,s,train,
molotowcocktail,m,molotowcocktails,s,train,
moltebeere,f,moltebeeren,n,train,
molton,m,moltons,s,train,
moment,n,momente,e,train,
momentaufnahme,f,momentaufnahmen,n,train,
monade,f,monaden,n,val,
monarch,m,monarchen,en,test,
monarchfalter,m,monarchfalter,zero,train,
monarchie,f,monarchien,n,train,
monarchin,f,monarchinnen,nen,train,
monaster,m,monaster,zero,train,
monasterium,n,monasterien,other,train,
monat,,monate,e,train,
monatsbedarf,m,monatsbedarfe,e,val,
monatsbeitrag,m,monatsbeiträge,umlaut_e,train,ag
monatsbericht,m,monatsberichte,e,test,
monatsbinde,f,monatsbinden,n,train,
monatseinkommen,n,monatseinkommen,zero,train,
monatsende,n,monatsenden,n,train,
monatserster,,monatserste,other,train,
monatserster,,monatsersten,other,train,
monatserster,,monatserste,other,val,
monatsgebühr,f,monatsgebühren,en,train,
monatsgehalt,n,monatsgehälter,umlaut_er,train,
monatshoroskop,n,monatshoroskope,e,test,
monatshälfte,f,monatshälften,n,train,
monatskarte,f,monatskarten,n,train,
monatsletzter,,monatsletzte,other,train,
monatsletzter,,monatsletzten,other,train,
monatsletzter,,monatsletzte,other,val,
monatslohn,m,monatslöhne,umlaut_e,train,
monatsmiete,f,monatsmieten,n,train,
monatsmitte,f,monatsmitten,n,train,
monatsname,m,monatsnamen,n,test,
monatsration,f,monatsrationen,en,train,
monatsverdienst,m,monatsverdienste,e,train,
mond,m,monde,e,train,
mondaufgang,m,mondaufgänge,umlaut_e,val,
mondauto,n,mondautos,s,train,
mondbahn,f,mondbahnen,en,train,
mondboot,n,mondboote,e,train,ot
mondfinsternis,f,mondfinsternisse,se,train,
mondfisch,m,mondfische,e,test,isch
mondflug,m,mondflüge,umlaut_e,train,
mondfähre,f,mondfähren,n,train,
mondgebirge,n,mondgebirge,zero,val,
mondgestein,n,mondgesteine,e,train,
mondgott,m,mondgötter,umlaut_er,train,
mondkalb,n,mondkälber,umlaut_er,train,
mondkolonie,f,mondkolonien,n,train,
mondkrater,m,mondkrater,zero,train,
mondlandefähre,f,mondlandefähren,n,test,
mondlandschaft,f,mondlandschaften,en,train,
mondlandung,f,mondlandungen,en,val,
mondmobil,n,mondmobile,e,train,
mondnacht,f,mondnächte,umlaut_e,train,
mondoberfläche,f,mondoberflächen,n,train,
mondorbit,m,mondorbits,s,train,
mondphase,f,mondphasen,n,train,
mondpreis,m,mondpreise,e,train,
mondrakete,f,mondraketen,n,test,
mondreise,f,mondreisen,n,val,
mondsichel,f,mondsicheln,n,train,
mondsichelmadonna,f,mondsichelmadonnen,other,train,
mondstand,m,mondstände,umlaut_e,train,and
mondstein,m,mondsteine,e,train,
mondsüchtiger,,mondsüchtige,other,train,
mondsüchtiger,,mondsüchtigen,other,train,
mondsüchtiger,,mondsüchtige,other,train,
mondtag,m,mondtage,e,test,ag
mondumlaufbahn,f,mondumlaufbahnen,en,train,
monduntergang,m,monduntergänge,umlaut_e,train,
mondvogel,m,mondvögel,umlaut_zero,train,
mondzahl,f,mondzahlen,en,train,
mondänität,f,mondänitäten,en,train,
monegasse,m,monegassen,n,train,
monegassin,f,monegassinnen,nen,train,
monem,n,moneme,e,val,
monetarist,m,monetaristen,en,test,
moneten,,moneten,zero,train,
mongo,m,mongos,s,train,
mongole,m,mongolen,n,train,
mongolide,,mongolide,zero,train,
mongolide,,mongoliden,n,train,
mongolide,,mongolide,zero,train,
mongolider,,mongolide,other,val,
mongolider,,mongoliden,other,train,
mongolider,,mongolide,other,test,
mongolin,f,mongolinnen,nen,train,
moniereisen,n,moniereisen,zero,train,
monitor,,monitore,e,train,
monitor,,monitoren,en,train,
monitoring,n,monitorings,s,train,
monitum,n,monita,other,val,
monobraue,f,monobrauen,n,train,
monochord,n,monochorde,e,train,
monoflexion,f,monoflexionen,en,test,
monogatari,n,monogatari,zero,train,
monografie,f,monografien,n,train,
monogramm,n,monogramme,e,train,
monogrammist,m,monogrammisten,en,train,
monogrammistin,f,monogrammistinnen,nen,val,
monographem,n,monographeme,e,train,
monographie,f,monographien,n,train,
monokausalität,f,monokausalitäten,en,train,
monokel,n,monokel,zero,test,
monokini,m,monokinis,s,train,
monokultur,f,monokulturen,en,train,ur
monolith,m,monolithe,e,train,
monolith,m,monolithen,en,val,
monolog,m,monologe,e,train,
monom,n,monome,e,train,
monomane,m,monomanen,n,train,
monomanie,f,monomanien,n,train,
monomanin,f,monomaninnen,nen,test,
monophthong,m,monophthonge,e,train,
monophthongierung,f,monophthongierungen,en,train,
monopol,m,monopole,e,val,
monopolmarkt,m,monopolmärkte,umlaut_e,train,
monopson,n,monopsone,e,train,
monopteros,m,monopteren,other,train,
monosaccharid,n,monosaccharide,e,train,
monosemie,f,monosemien,n,train,
monosemierung,f,monosemierungen,en,test,
monosomie,f,monosomien,n,train,
monotheist,m,monotheisten,en,val,
monotheistin,f,monotheistinnen,nen,train,
monotonie,f,monotonien,n,train,
monotremata,n,monotremata,zero,train,
monoxid,n,monoxide,e,train,
monozyt,m,monozyten,en,train,
monsignore,m,monsignori,other,train,
monster,n,monster,zero,test,
monstersturm,m,monsterstürme,umlaut_e,val,
monsterwelle,f,monsterwellen,n,train,
monstranz,f,monstranzen,en,train,
monstrosität,f,monstrositäten,en,train,
monstrum,,monstren,other,train,
monstrum,,monstra,other,train,
monsun,m,monsune,e,train,
montagabend,m,montagabende,e,train,
montage,f,montagen,n,test,
montageanleitung,f,montageanleitungen,en,train,
montagehalle,f,montagehallen,n,train,
montagmittag,m,montagmittage,e,train,ag
montagmorgen,m,montagmorgen,zero,train,
montagnachmittag,m,montagnachmittage,e,train,ag
montagnacht,f,montagnächte,umlaut_e,train,
montagsdemo,f,montagsdemos,s,train,
montagsdemonstration,f,montagsdemonstrationen,en,val,
montagsveranstaltung,f,montagsveranstaltungen,en,test,
